,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,isNewBuilt,hasStormProtector,hasStorageRoom,hasGuestRoom,price
464,43432,44,0,1,34,780,1,0,0,6,4347238.0
465,80988,34,0,1,57,56385,0,1,1,10,8104253.5
466,99444,68,1,0,60,93693,1,0,0,5,9947284.1
467,37618,57,0,0,45,59333,0,1,1,9,3766350.8
468,63973,18,1,0,78,40739,0,1,1,10,6405935.2
469,99107,54,0,1,65,88495,0,1,1,3,9916550.8
470,71519,12,0,1,80,24484,0,0,1,2,7156303.2
471,91841,77,0,0,14,19103,0,1,0,0,9185367.1
472,28467,98,1,1,70,90596,0,0,1,10,2855561.9
473,77075,52,1,0,11,13884,1,1,0,4,7713855.2
474,91776,26,0,0,72,92099,1,1,1,4,9184100.1
475,69948,45,1,1,59,38826,0,0,0,3,7006951.7
476,68593,3,1,1,65,78866,0,1,1,7,6867934.1
477,56774,50,1,0,23,45524,1,0,0,3,5682955.5
478,84577,63,0,1,64,43522,1,0,0,0,8467175.1
479,78835,77,0,0,84,40276,1,1,0,1,7887862.2
480,59073,82,0,1,38,50312,1,0,1,2,5909662.3
481,6704,83,1,1,59,94479,1,1,1,1,682123.2
482,20968,48,1,0,6,39273,1,0,1,6,2100783.2
483,64244,20,1,0,82,89404,1,1,0,6,6435074.1
484,54133,1,0,1,89,49508,1,0,0,2,5426671.3
485,90842,60,1,1,25,25975,0,0,0,5,9092168.5
486,51780,83,0,0,88,3391,0,0,0,4,5184160.1
487,38722,91,1,0,22,20239,1,0,0,2,3876450.8
488,51127,85,1,0,66,53060,0,0,0,5,5119947.6
489,31802,100,0,0,80,6094,0,1,1,10,3184469.0
490,26770,8,1,1,69,79970,1,0,1,2,2687139.6
491,63839,58,1,1,2,92707,0,1,0,6,6389327.9
492,56181,76,0,1,98,27961,0,0,0,7,5630006.6
493,91757,82,0,0,78,92525,1,1,0,6,9182239.2
494,54200,51,0,0,43,34559,1,1,0,3,5423195.0
495,29788,61,0,0,68,65901,1,1,0,1,2983377.1
496,29180,7,1,0,1,71840,0,0,1,10,2923248.9
497,30630,62,0,1,65,24522,0,0,1,4,3072463.6
498,81114,23,0,1,89,34182,1,0,0,9,8118084.7
499,96016,48,0,1,35,76744,0,1,1,1,9605401.8
500,8977,53,0,1,62,91218,0,0,1,5,905963.4
501,92508,60,0,0,88,67387,1,1,1,4,9257332.6
502,38804,18,1,0,45,39560,0,0,0,1,3885083.0
503,34830,92,1,0,85,74921,1,0,1,2,3488181.3
504,48540,42,0,0,27,98742,1,1,1,4,4856286.6
505,25680,51,1,0,11,39163,0,1,1,2,2573981.9
506,73224,66,0,0,74,2142,1,1,0,3,7330502.1
507,29589,45,1,1,76,83674,1,0,0,1,2973362.6
508,96469,21,1,0,13,7761,0,0,0,8,9651382.4
509,35039,19,0,1,22,4336,0,1,1,3,3511457.4
510,99592,47,1,0,61,41554,1,1,1,3,9963329.7
511,70433,41,1,0,1,59694,0,0,0,4,7045037.8
512,73644,18,0,0,7,87197,0,0,0,4,7365392.8
513,77211,47,0,1,84,2192,0,1,1,4,7725844.6
514,36429,8,0,1,29,15705,1,0,0,0,3651244.9
515,90334,44,1,0,6,81833,1,1,1,4,9037622.0
516,51993,59,1,1,33,34373,0,1,0,6,5208507.3
517,44476,27,0,1,13,14585,0,0,0,2,4450503.3
518,31661,52,0,0,18,95986,1,1,1,8,3168722.0
519,68275,93,0,1,54,82905,1,0,1,6,6833270.0
520,85429,60,1,1,57,75588,1,1,0,8,8553293.6
521,90162,71,1,1,27,52536,1,0,1,1,9023922.2
522,81619,82,1,1,70,53446,0,1,0,10,8173020.4
523,65324,7,0,1,8,53047,0,0,0,7,6538401.9
524,4368,85,0,1,29,46782,1,0,1,6,443641.1
525,24525,35,0,1,73,78932,0,0,0,6,2461959.9
526,20949,5,1,1,22,26964,0,0,0,10,2102983.3
527,23609,14,0,0,68,24913,1,1,0,3,2364571.7
528,68084,35,0,0,8,40586,0,1,0,9,6809686.9
529,73406,72,1,0,75,77874,0,1,0,2,7351988.7
530,50638,65,1,0,54,62598,0,0,1,6,5068736.6
531,5457,32,0,0,12,5443,1,1,1,2,547357.2
532,73337,30,0,1,5,90306,0,0,0,5,7337758.5
533,95339,87,0,0,15,70589,1,0,1,3,9535650.3
534,63237,8,1,0,49,23635,1,1,0,5,6330589.9
535,30831,27,0,0,13,37790,1,1,1,8,3084723.8
536,57897,21,1,0,96,98705,0,0,0,6,5801637.3
537,87418,73,0,0,7,26313,1,1,1,10,8743030.5
538,20640,17,0,0,91,21471,0,0,1,0,2073310.5
539,35634,77,0,1,50,21065,1,1,0,1,3568972.8
540,87156,49,1,0,44,94383,0,1,0,9,8722474.9
541,80556,1,0,1,54,3902,0,0,1,7,8062244.1
542,70942,36,1,1,28,34429,0,1,0,3,7102693.9
543,38688,76,1,0,80,73628,1,1,0,2,3877141.2
544,83937,30,0,0,85,50195,0,0,0,1,8396191.2
545,92655,54,0,0,77,12209,0,0,1,4,9267281.6
546,35110,28,1,1,84,7687,1,1,0,0,3526172.5
547,61208,51,1,0,39,86241,0,1,1,10,6126371.1
548,47781,49,0,0,37,16377,1,1,1,4,4779776.3
549,23737,25,1,1,11,58841,0,0,0,0,2380599.3
550,83460,34,0,0,69,23734,0,1,1,10,8347291.7
551,55736,64,1,1,47,59881,1,1,0,2,5582770.7
552,15429,27,1,1,46,73305,0,0,0,0,1550188.1
553,74290,38,1,0,8,52850,0,0,0,10,7433059.6
554,85256,68,0,0,45,56640,0,0,1,0,8530096.9
555,9380,11,1,0,97,52987,0,0,0,1,945451.3
556,13414,59,1,1,16,81829,1,1,0,5,1350225.4
557,91716,7,1,1,97,69278,1,0,1,4,9184104.6
558,95828,54,1,0,62,76615,1,1,1,4,9589468.4
559,98478,7,0,1,19,44583,1,0,0,2,9852730.7
560,70874,99,1,1,51,11943,0,0,0,2,7097321.1
561,78217,78,0,0,73,34686,0,0,0,2,7828401.3
562,81101,65,0,1,87,46040,0,1,1,4,8118370.7
563,46883,49,0,0,53,80204,1,1,1,3,4691844.9
564,69319,38,0,0,89,39675,0,0,0,8,6936067.9
565,95288,45,1,1,80,81916,1,1,1,2,9543817.0
566,50589,75,0,0,52,82206,1,1,0,9,5061508.8
567,65155,69,1,0,46,26367,0,1,0,3,6521547.4
568,6049,99,0,0,37,21569,0,1,0,8,608869.0
569,25386,30,1,0,35,96357,0,0,1,8,2543209.1
570,1270,53,0,0,66,78847,1,1,0,6,131117.1
571,88561,37,1,0,49,11254,1,0,1,1,8860454.4
572,71676,13,1,1,49,34,1,0,1,6,7178514.9
573,82016,15,0,0,93,96050,0,1,0,9,8211272.4
574,21698,75,1,1,59,79997,0,1,0,2,2179801.1
575,476,14,0,1,52,24467,1,1,1,6,57103.9
576,16114,98,1,1,25,32522,1,1,1,1,1620468.0
577,55707,7,0,0,33,55496,0,1,1,3,5573001.4
578,53633,48,1,0,43,58011,1,0,0,6,5370339.0
579,29578,2,0,0,5,71220,1,1,0,9,2959100.3
580,51757,95,0,1,23,1745,0,1,1,6,5178222.9
581,80386,41,1,1,4,46734,1,1,0,3,8045146.4
582,60136,32,0,1,54,20364,0,0,1,4,6020434.5
583,15850,99,0,1,96,87877,0,0,0,1,1596900.0
584,29362,2,0,1,44,7356,1,1,1,9,2940727.0
585,60366,51,0,1,26,88209,0,1,0,2,6042370.5
586,9167,32,1,0,69,85421,1,1,1,7,923577.4
587,18586,93,0,1,16,30288,1,0,1,8,1862622.7
588,69443,27,0,1,30,60701,0,0,1,1,6947198.3
589,21015,37,1,0,97,43938,0,0,0,9,2107213.3
590,79337,83,0,0,70,55727,1,0,1,5,7940161.6
591,84947,54,0,0,68,53510,1,1,1,1,8498951.4
592,99665,16,1,1,52,17077,1,1,1,9,9976093.0
593,25493,31,0,0,97,43440,1,1,1,3,2555724.7
594,50580,57,1,1,76,7583,1,0,1,1,5072667.8
595,71040,40,0,1,49,27973,0,1,0,6,7110801.5
596,63320,3,1,1,3,13015,1,1,0,8,6338701.3
597,50465,68,0,1,62,56602,0,1,1,3,5051447.4
598,65919,40,1,0,82,30941,0,1,1,1,6596228.3
599,76489,43,0,1,27,44513,1,0,1,8,7655928.2
600,50093,89,0,1,5,46453,1,1,0,10,5013597.9
601,50118,80,1,0,76,39767,0,1,0,0,5016630.8
602,25309,28,1,0,53,64682,1,0,0,9,2535294.2
603,98191,17,1,0,77,90287,1,1,0,4,9828436.0
604,1607,10,1,0,46,50693,0,0,1,9,167249.4
605,4410,37,1,0,37,84761,0,0,1,7,444238.4
606,2374,41,1,1,85,46686,1,1,1,5,249562.8
607,94990,23,0,1,47,26015,0,0,0,9,9504433.8
608,18281,9,1,0,76,89508,0,1,0,4,1840231.6
609,64879,80,0,1,12,40356,0,1,1,1,6491104.1
610,54812,88,0,0,27,48822,0,0,0,7,5482093.0
611,605,29,1,1,66,47766,0,0,0,2,71250.5
612,27253,19,1,0,81,17039,0,0,1,1,2736783.0
613,17357,42,0,0,20,39233,1,0,0,4,1738079.8
614,54097,26,0,0,98,42242,0,1,0,5,5416865.6
615,95281,22,1,0,8,17132,1,1,0,1,9533000.0
616,69440,90,0,1,76,59457,0,0,0,2,6950509.4
617,44395,1,1,0,1,15234,1,0,1,3,4443692.2
618,48270,60,1,1,85,81900,0,0,0,6,4838349.0
619,30572,24,0,0,56,32061,0,0,1,2,3058110.8
620,63719,35,0,1,25,12297,0,0,1,0,6375632.2
621,45827,61,1,1,60,26520,0,0,1,6,4590725.6
622,70488,61,1,0,35,67659,0,1,0,10,7054483.0
623,79822,67,1,0,30,76857,0,1,1,2,7987847.3
624,27171,63,1,0,93,64977,0,0,1,9,2724534.7
625,58330,58,1,1,2,26565,0,0,1,10,5837640.2
626,87826,10,1,0,45,95822,1,0,1,2,8790247.7
627,49389,13,0,0,10,64991,1,1,1,6,4940959.3
628,56931,60,1,0,91,8545,0,0,1,5,5704458.4
629,66503,73,1,1,13,15190,1,1,0,1,6655758.0
630,88112,77,0,0,68,6319,1,1,0,6,8813820.1
631,43587,83,0,0,26,7076,1,0,1,3,4360172.5
632,86152,44,0,0,48,74404,0,0,0,1,8619787.2
633,81573,98,1,0,57,30003,1,0,0,10,8163076.2
634,72599,43,0,1,23,29526,0,0,1,0,7262443.7
635,43876,42,0,0,43,78995,0,0,1,3,4388329.3
636,10040,100,1,1,98,88378,0,1,0,8,1010790.4
637,40177,38,0,0,12,47156,1,0,1,10,4019219.1
638,21703,86,1,1,90,82410,0,1,0,6,2183649.9
639,57236,87,0,1,96,11180,1,0,1,1,5730262.0
640,17863,1,1,1,33,7350,0,0,1,5,1795013.9
641,85272,89,1,0,34,1813,0,1,1,3,8531221.5
642,91931,38,1,0,42,61701,0,1,0,4,9197803.6
643,29411,26,1,0,53,64099,0,1,1,1,2948395.7
644,37163,4,0,0,22,19102,1,1,0,1,3718311.4
645,26440,41,0,1,58,94901,0,0,0,5,2651410.6
646,9868,89,0,0,53,27902,1,1,0,3,992632.3
647,55250,31,1,1,3,43094,0,1,0,4,5534691.5
648,1121,9,1,1,80,18753,0,0,1,8,126775.0
649,26528,31,1,0,49,78028,1,0,1,2,2660108.2
650,18362,100,1,0,33,86705,1,0,1,6,1842236.9
651,40581,99,1,1,82,48665,1,0,0,10,4068225.8
652,89084,34,1,0,9,56568,1,0,1,1,8911966.0
653,90643,77,1,0,55,46178,0,0,0,1,9074993.2
654,70868,70,1,1,39,12324,1,1,0,1,7096273.5
655,17252,90,0,0,23,58659,0,1,0,10,1726850.0
656,45647,17,1,1,100,31458,1,1,0,6,4580938.9
657,64654,34,1,0,33,12031,1,0,0,3,6471114.2
658,87668,58,0,0,56,18473,1,0,1,6,8769343.7
659,97688,60,0,1,25,42775,0,0,1,0,9775672.0
660,5468,75,1,0,78,10625,1,0,1,9,553320.2
661,63509,72,0,0,53,77958,1,1,0,0,6356517.6
662,98262,60,0,0,14,79444,0,0,1,0,9827936.1
663,67735,36,0,1,24,79577,0,1,0,2,6777979.0
664,19728,97,1,0,85,49642,0,1,1,2,1977828.8
665,39191,71,0,0,21,29174,1,0,1,10,3921295.1
666,34585,34,0,1,99,41029,0,0,1,6,3471454.8
667,56666,13,0,0,63,80634,1,1,1,9,5671002.0
668,4920,96,1,1,67,72459,1,1,0,2,498937.3
669,23043,69,0,0,55,20666,0,1,0,10,2309235.7
670,86042,64,1,1,7,66703,1,0,0,8,8610684.0
671,84978,63,1,1,65,50078,0,0,0,9,8508647.0
672,66940,95,0,1,16,77329,1,0,1,7,6700142.6
673,69592,68,1,0,10,94229,1,1,0,7,6964235.0
674,46558,52,0,1,28,59297,0,1,0,10,4663394.9
675,30925,18,1,1,83,91239,1,1,0,3,3104280.6
676,39975,97,0,0,72,86063,1,0,0,8,4005185.6
677,8808,9,1,1,15,13333,0,0,1,7,887645.4
678,7131,88,1,1,20,22245,1,0,1,4,719772.5
679,49063,35,0,0,81,53623,1,0,0,7,4909260.1
680,79093,89,1,1,63,31911,1,0,0,9,7915505.4
681,95157,76,0,1,86,13430,1,1,1,6,9527400.2
682,43412,3,1,1,68,42196,1,1,1,3,4352882.0
683,23127,72,1,1,98,75970,0,1,0,8,2327821.5
684,63397,52,1,1,17,54284,1,1,0,3,6344621.3
685,6078,67,0,1,22,19159,1,0,1,0,614702.4
686,70367,63,1,0,19,82251,0,1,1,0,7043100.5
687,31471,3,0,0,34,90619,0,1,1,5,3149214.0
688,84503,53,1,1,10,75818,1,1,0,4,8455991.4
689,25661,18,0,0,10,37780,0,1,1,2,2567320.4
690,65823,2,0,1,40,30868,1,0,1,10,6587187.9
691,40351,20,0,0,21,39793,0,1,1,5,4037323.6
692,65816,36,0,1,56,48668,1,1,1,6,6590874.9
693,9897,83,1,0,55,55819,0,1,1,3,997040.7
694,74556,36,1,0,30,19713,0,0,1,0,7461430.1
695,77324,66,0,1,96,49817,1,1,1,0,7746689.0
696,19054,27,1,1,64,59992,1,0,0,3,1915949.7
697,19467,61,0,0,69,64898,0,0,1,2,1953949.5
698,23917,57,0,0,92,79479,1,0,1,6,2396597.2
699,27581,56,0,0,54,43343,0,0,0,9,2763880.8
700,7021,94,1,0,18,29269,1,1,1,1,707889.8
701,86898,10,1,1,54,81981,0,1,0,5,8700597.7
702,35752,37,1,1,88,40954,0,0,0,5,3584645.4
703,80254,5,0,0,84,14987,1,0,1,4,8032718.4
704,43729,50,1,1,78,86433,0,0,0,3,4386441.0
705,14296,27,1,1,21,42471,0,0,1,10,1438655.1
706,60263,14,0,0,29,71839,1,0,0,6,6027298.2
707,56348,39,1,1,64,74517,0,0,0,4,5645570.3
708,20462,4,0,1,27,61133,1,0,0,9,2051424.9
709,35966,4,0,1,35,51110,1,0,0,3,3600448.9
710,23790,55,1,1,70,90089,0,1,0,6,2387891.7
711,62563,35,1,1,66,37064,1,0,1,7,6268203.4
712,74693,98,1,0,57,69975,1,0,1,8,7476380.7
713,69815,68,1,0,96,33939,1,1,1,8,6994868.1
714,31372,70,0,1,71,45055,0,0,0,1,3141888.0
715,47377,91,1,1,12,93863,0,0,1,4,4742430.5
716,21748,5,0,1,29,75041,1,0,0,10,2180962.1
717,74938,28,0,0,31,57629,0,1,0,6,7496677.0
718,84747,97,0,1,86,50495,1,0,0,7,8483566.4
719,52843,75,1,1,50,53689,0,1,1,3,5291087.4
720,94638,50,0,0,32,80383,1,0,1,10,9465407.4
721,57035,7,0,1,24,19018,1,1,1,7,5710846.8
722,10031,44,1,0,2,46452,1,0,0,0,1007605.4
723,87362,50,0,1,25,87149,0,0,0,7,8743936.5
724,50571,39,1,1,24,80108,0,0,1,0,5063431.8
725,69918,32,1,0,11,43369,0,1,1,2,6995676.5
726,42217,74,1,1,83,58719,1,1,0,5,4228208.9
727,76907,10,0,1,87,41867,0,1,1,10,7694726.7
728,15500,92,0,1,98,81088,1,0,0,7,1554517.0
729,53304,47,1,0,79,78668,1,1,0,2,5337897.2
730,1973,1,1,0,21,19624,1,1,0,9,201809.0
731,91112,51,1,1,9,59209,0,1,0,1,9121414.1
732,76204,60,1,1,8,37849,0,1,1,7,7628150.0
733,97471,74,1,0,90,32462,1,1,0,6,9756243.3
734,88887,9,1,1,28,43521,1,0,1,7,8897254.5
735,38490,14,1,0,8,11235,1,0,0,3,3853460.7
736,72450,63,1,0,71,15715,1,1,0,9,7250244.8
737,88367,5,0,0,7,36833,0,0,0,7,8837449.8
738,30782,99,1,0,48,64577,1,0,0,9,3082971.0
739,5033,58,0,1,28,57432,1,0,1,8,508665.1
740,26519,33,1,1,42,19068,0,0,1,1,2656599.4
741,65934,29,1,0,51,98414,1,1,1,0,6597942.7
742,98106,98,0,0,3,47065,1,0,0,1,9811465.2
743,6577,9,0,1,68,82346,1,0,0,4,662852.6
744,18250,16,0,0,82,7383,1,0,1,2,1829113.1
745,40783,48,0,1,80,81432,1,1,0,10,4086725.2
746,33156,15,0,1,43,52491,0,1,0,3,3323470.4
747,47523,89,0,0,89,48868,1,1,0,10,4760526.6
748,79604,30,0,1,4,23402,1,1,0,2,7965563.6
749,95762,64,1,0,63,24349,0,1,1,2,9583086.4
750,31317,91,1,1,25,86804,1,1,1,5,3142581.5
751,788,53,0,0,53,24590,1,0,1,8,82042.4
752,41188,30,1,0,62,20895,0,1,1,1,4122637.2
753,62282,35,0,0,44,12448,1,0,1,10,6229623.0
754,45979,46,0,1,2,78140,0,1,0,6,4600373.4
755,35828,77,0,0,3,85172,0,0,1,1,3583375.8
756,84540,21,0,0,64,38246,0,1,0,2,8455482.7
757,70288,78,1,0,28,15319,1,1,1,7,7034567.1
758,44681,63,1,1,80,80786,0,0,0,1,4480399.5
759,8856,96,1,1,38,77863,1,1,1,3,895829.6
760,45730,11,0,1,99,22913,0,1,0,10,4583276.8
761,59478,22,0,0,68,93765,1,0,1,8,5950543.2
762,31692,7,1,0,36,37726,0,0,0,2,3172857.7
763,58737,66,1,1,62,60814,0,1,1,0,5882539.4
764,32100,79,0,1,39,34468,1,0,0,6,3213786.7
765,67663,1,1,0,49,17835,0,1,1,2,6775397.4
766,59810,64,0,1,56,25278,0,1,0,1,5991500.6
767,86186,85,0,0,36,58102,0,1,1,6,8620785.0
768,38030,53,0,0,4,13524,1,1,0,2,3803961.0
769,48331,2,1,1,42,1284,0,1,0,9,4839984.9
770,27856,34,0,1,98,93709,0,0,0,9,2795386.6
771,70976,84,1,0,44,79617,0,0,1,4,7101406.8
772,90180,91,1,0,63,1400,1,0,0,8,9023962.4
773,54646,10,1,0,98,12446,0,1,0,10,5479242.7
774,42024,72,0,1,9,22621,0,1,1,9,4205806.3
775,8969,72,1,1,92,69766,1,0,1,9,908919.3
776,38926,58,1,1,7,41410,1,1,0,6,3902208.7
777,80419,55,0,0,31,72171,1,1,1,3,8043741.8
778,5585,61,1,1,76,89016,0,1,0,5,564773.9
779,91651,97,1,0,95,28499,1,0,1,9,9172889.6
780,5443,17,0,1,39,35512,1,0,1,3,549119.0
781,15355,1,1,1,30,10908,1,1,1,10,1544783.2
782,6963,11,0,1,65,54919,0,0,0,2,703519.5
783,77261,32,0,0,18,67401,0,1,1,5,7727179.7
784,26694,68,0,0,72,75658,1,0,0,4,2672253.4
785,79744,36,1,0,50,92605,1,1,1,0,7979395.2
786,32084,20,1,0,71,72927,1,0,1,10,3214809.5
787,93703,46,1,0,56,33926,1,1,1,6,9377879.8
788,78984,62,1,1,89,57806,0,1,1,2,7910102.4
789,369,25,0,0,92,58183,0,0,1,7,39316.3
790,10697,16,0,0,95,41131,0,1,1,7,1074445.9
791,13349,65,0,1,18,3147,1,0,1,4,1339458.4
792,25791,74,0,1,10,65096,1,1,0,5,2582155.5
793,96687,11,1,0,61,31414,0,0,1,5,9676763.6
794,41083,69,1,0,62,90286,0,0,0,10,4114499.7
795,63078,38,1,1,35,74374,1,0,1,2,6316522.5
796,33935,12,0,0,86,30349,1,1,0,0,3400557.5
797,30104,88,0,0,88,120,0,1,1,5,3016757.6
798,44414,70,0,0,94,54108,1,0,1,0,4449908.3
799,95116,9,1,0,28,92387,1,0,1,3,9518424.0
800,16996,89,1,0,52,56372,0,0,1,8,1708754.5
801,15290,77,0,0,97,58566,0,1,1,8,1533827.9
802,57562,87,0,0,7,80004,0,0,0,9,5756919.8
803,22786,23,0,0,81,51461,1,1,1,6,2281031.1
804,84540,46,1,0,66,296,1,0,0,4,8459024.0
805,41168,99,0,1,11,53471,1,0,0,9,4123023.2
806,33622,77,0,1,73,93239,1,0,0,1,3371927.4
807,66878,22,0,0,41,3743,1,1,0,2,6692131.6
808,9815,96,1,1,24,19588,0,1,0,6,989932.0
809,81392,34,0,1,10,91918,1,0,1,3,8143562.9
810,95375,30,1,1,37,50519,0,1,1,9,9545994.8
811,29917,70,1,1,39,26297,0,1,0,5,2998840.1
812,16336,76,0,1,11,28105,1,0,0,1,1636600.8
813,90836,97,0,0,40,53732,0,1,0,7,9086961.1
814,60244,35,1,1,47,69892,1,0,0,7,6034513.5
815,43030,81,1,1,85,73973,0,1,1,10,4310671.0
816,5504,11,1,0,76,13791,0,1,0,2,559951.0
817,37620,55,0,0,51,9302,1,1,1,8,3764885.4
818,6313,18,1,1,74,27295,1,0,0,7,640633.4
819,52251,53,0,1,10,19714,1,1,1,8,5231126.5
820,75749,81,1,0,30,62511,1,0,1,5,7579803.0
821,31113,93,1,1,93,79608,0,1,0,10,3122972.0
822,18972,70,1,0,3,42286,0,1,0,4,1902042.0
823,28769,22,1,0,80,17297,1,0,1,2,2881959.1
824,44539,24,0,0,23,91046,0,1,0,2,4454837.7
825,17643,18,0,0,1,34506,1,0,1,8,1765047.4
826,52079,71,0,0,97,77966,0,1,1,10,5217238.5
827,76906,77,0,1,6,61028,1,0,0,5,7692420.9
828,88655,88,0,1,94,96284,1,1,1,0,8875673.7
829,87554,16,1,1,77,30135,1,0,1,8,8769996.0
830,7889,38,0,1,58,59730,0,0,1,0,793852.0
831,33185,28,0,1,60,37437,0,0,0,8,3325883.8
832,81860,68,1,0,65,95833,0,1,1,7,8190448.0
833,16335,35,0,0,76,14675,1,1,1,2,1635816.5
834,23164,79,0,0,76,59854,1,1,0,4,2322369.2
835,50839,93,0,0,91,4337,1,1,0,9,5091375.9
836,17432,49,1,1,15,81884,1,0,1,10,1751212.3
837,94930,27,0,0,98,44331,1,0,0,8,9499136.1
838,47601,29,0,1,69,16139,0,1,0,5,4765720.1
839,57143,81,0,0,11,13745,0,1,0,8,5716057.1
840,90614,77,0,1,16,95936,1,0,1,10,9065677.6
841,43245,83,0,0,35,51501,0,1,0,10,4325940.3
842,96666,95,0,1,9,25449,0,1,0,2,9672165.8
843,49608,59,0,1,10,71685,0,1,1,10,4965463.2
844,15385,69,1,0,93,98763,0,0,0,8,1548993.3
845,14973,91,1,0,22,52038,0,1,1,4,1501528.8
846,82285,19,0,0,22,73045,0,0,0,8,8229649.4
847,89520,47,0,0,6,68457,0,0,0,1,8952698.7
848,31454,12,0,0,57,53771,1,1,0,0,3148909.2
849,63341,81,0,0,85,45352,1,0,0,5,6338314.1
850,91166,100,1,1,8,89777,0,1,1,0,9123483.5
851,86153,7,1,1,54,11435,1,1,0,6,8627514.0
852,24519,54,0,1,3,5764,0,1,1,3,2456369.1
853,17458,69,1,0,51,97354,1,1,0,2,1751679.8
854,48568,18,1,0,11,40071,1,1,1,7,4860230.1
855,14881,68,1,0,88,9188,1,1,1,10,1498063.7
856,61123,25,1,1,72,27146,0,1,0,5,6123098.5
857,3854,7,1,0,25,32919,1,1,1,10,393085.9
858,86908,90,0,0,56,28155,1,1,0,7,8695385.4
859,55366,51,0,0,98,18443,0,0,0,8,5540333.1
860,17051,46,1,1,43,67578,1,1,0,2,1710016.3
861,14436,15,0,0,6,9002,1,1,1,10,1444902.2
862,34220,50,1,1,33,30858,1,1,1,1,3430761.6
863,95215,72,0,0,8,8349,0,0,1,6,9522466.9
864,82140,63,0,0,10,51301,1,1,0,5,8215500.3
865,5706,57,0,0,38,51600,1,0,0,7,574164.5
866,35778,92,0,0,35,16239,0,1,1,9,3580006.2
867,73323,43,0,1,5,8554,0,1,1,6,7334601.0
868,97544,65,0,0,72,74577,1,1,1,5,9760573.4
869,74037,75,1,0,84,185,1,1,1,10,7410767.7
870,27244,95,0,0,91,51203,1,0,1,6,2731619.6
871,7812,68,0,1,93,30594,0,1,1,0,786725.2
872,95800,83,1,1,28,75731,1,0,0,3,9591195.0
873,4442,11,1,0,46,10345,1,1,1,1,450428.6
874,71399,40,0,0,74,34136,0,0,1,10,7141237.6
875,8223,73,1,0,18,91132,1,1,0,5,828761.9
876,49694,47,1,0,17,42649,1,0,1,1,4973672.1
877,71661,54,0,1,64,30637,1,0,0,2,7173346.4
878,98826,87,1,1,77,7899,0,0,1,9,9894829.7
879,92000,54,1,0,6,559,0,1,1,2,9203514.1
880,82274,36,1,1,69,30208,1,1,1,10,8237371.3
881,28957,71,1,1,2,41445,1,1,1,3,2903240.2
882,45273,66,1,0,3,1531,1,0,0,5,4531464.7
883,27649,86,0,0,67,35839,1,0,1,10,2770975.7
884,78681,23,1,1,87,56264,1,0,0,3,7884526.5
885,30383,24,1,1,87,41613,1,1,1,5,3049140.0
886,16205,33,1,0,53,74857,0,0,0,1,1626165.0
887,35821,12,1,0,71,39266,1,0,1,7,3589966.3
888,96601,97,1,0,37,21619,1,0,1,8,9665463.5
889,34075,70,1,1,28,7956,1,1,1,4,3415018.5
890,64246,31,1,0,90,7469,0,1,1,1,6435521.5
891,8732,69,0,1,40,28331,0,0,1,5,876520.1
892,15807,34,1,0,33,58996,1,0,0,8,1587804.0
893,41409,100,1,1,9,85156,0,1,0,9,4149403.3
894,84748,29,1,0,96,57674,1,1,0,7,8480498.3
895,95514,64,0,1,83,88845,1,1,0,1,9557636.6
896,19596,10,1,0,28,44541,0,0,1,2,1965484.7
897,26886,88,0,1,10,48679,0,0,1,0,2692355.1
898,5017,48,0,0,49,71704,1,0,0,5,506461.3
899,817,80,0,1,26,96822,1,0,1,3,87408.3
900,56381,5,1,1,91,50835,0,1,0,1,5646091.9
901,45464,3,0,1,3,42973,0,1,0,8,4549774.1
902,63992,5,1,0,39,50384,1,1,0,2,6405553.5
903,81411,23,0,1,74,99433,1,1,0,9,8149663.8
904,67053,15,0,0,33,72156,0,1,1,9,6707304.9
905,13560,1,1,0,17,85418,1,0,1,1,1361612.1
906,59993,13,1,1,67,83164,1,0,1,3,6009243.5
907,95568,61,0,1,56,79841,0,0,1,0,9562024.2
908,50873,95,0,0,38,10919,1,0,0,4,5089609.8
909,56885,89,1,1,80,69885,0,1,1,8,5699848.1
910,72193,49,0,1,82,53046,0,0,0,1,7224575.2
911,39210,100,0,0,70,44287,1,0,1,3,3923171.1
912,82468,24,0,1,1,92478,0,1,1,10,8250786.9
913,64882,88,0,0,86,26142,1,1,1,8,6493005.0
914,98864,37,1,0,55,32055,1,0,1,7,9892826.6
915,71061,89,0,1,75,53656,0,1,1,7,7118344.8
916,46585,73,0,0,91,10008,0,1,1,6,4662821.0
917,41976,78,0,1,86,95137,0,1,1,5,4205798.0
918,52165,3,1,0,3,77195,1,0,0,6,5221495.8
919,89999,49,1,0,3,18801,1,0,0,5,9004222.0
920,65611,61,0,1,23,88748,1,0,0,7,6563935.9
921,16067,4,1,0,26,51833,1,0,1,7,1610057.7
922,57970,2,1,1,53,59184,0,0,1,5,5811905.3
923,50373,38,0,1,53,3519,0,1,0,3,5043556.3
924,12079,66,1,1,70,60660,1,0,1,9,1213149.0
925,36670,12,0,1,54,81486,1,1,0,2,3676149.3
926,2122,89,1,0,67,80189,0,1,1,8,219749.0
927,88458,5,0,1,36,25549,0,1,0,9,8853221.2
928,70603,35,1,0,42,21908,0,0,0,7,7065124.2
929,70091,62,1,1,86,37015,1,0,0,8,7019102.9
